Time,1,2,3,4,5,6,7,8,9,10,Average
2518.922,197254339.5,195281199.75,191366154.0,191380048.0,187632666.70588234,185504436.88235295,184113796.5,188400777.33333334,189399438.5,193209472.5,190354232.96715686
2537.545,198831854.25,196849239.9375,192998267.2,192811884.0,189139771.7647059,187016000.47058824,185715109.6875,189807241.0,190839696.33333334,194739404.25,191874846.88936275
2537.667,200409369.0,198417280.125,194630380.4,192811884.0,190646876.82352942,188527564.05882353,187316422.875,191213704.66666666,192279954.16666666,196269336.0,193252277.21156862
2549.315,201986883.75,199985320.3125,196262493.6,194423644.2,192153981.88235295,190039127.6470588,188917736.0625,192620168.33333334,193720212.0,197799267.75,194790883.5537745
2553.1639999999998,203564398.5,201553360.5,197894606.8,196035404.4,193661086.94117647,191550691.2352941,190519049.25,194026632.0,195259834.6875,199329199.5,196339426.38139707
2568.88,205141913.25,203121400.6875,199526720.0,197647164.6,195168192.0,193062254.82352942,192120362.4375,195488926.5882353,196799457.375,200859131.25,197893552.30117646
2568.964,206719428.0,204689440.875,201158833.2,199258924.8,195168192.0,194573818.4117647,193721675.625,196951221.17647058,198339080.0625,202389063.0,199296967.71507353
2580.617,208296942.75,206257481.0625,202790946.4,200870685.0,196703007.1875,196085382.0,195322988.8125,198413515.7647059,199878702.75,203918994.75,200853864.64772058
2591.731,209874457.5,207825521.25,204423059.6,202482445.2,198237822.375,197577379.6875,196924302.0,199875810.3529412,201418325.4375,205448926.5,202408804.99029413
2591.908,211451972.25,209393561.4375,206055172.8,204094205.4,199772637.5625,199069377.375,197000322.0,201338104.94117647,202957948.125,206978858.25,203811216.01411766
2803.3559999999998,213029487.0,210961601.625,207687286.0,205705965.6,201307452.75,200561375.0625,198602027.2,202800399.52941176,204497570.8125,208508790.0,205366195.55794117
2803.5209999999997,213029487.0,212529641.8125,209319399.2,207317725.8,202842267.9375,202053372.75,200203732.4,204262694.11764705,206037193.5,210038721.75,206763423.6267647
2817.4970000000003,214631066.2,214097682.0,210951512.4,208929486.0,204377083.125,203545370.4375,201805437.6,205724988.70588234,207576816.1875,211568653.5,208320809.61558825
2817.578,216232645.4,214097682.0,212583625.6,210541246.2,205911898.3125,205037368.125,203407142.8,207187283.29411766,209116438.875,213098585.25,209721391.58566174
2824.413,217834224.6,215704389.2,214215738.8,212153006.4,207446713.5,206529365.8125,205008848.0,208649577.88235295,210656061.5625,214628517.0,211282644.2757353
2841.522,219435803.8,217311096.4,215847852.0,213764766.6,208981528.6875,208021363.5,206610553.2,210111872.47058824,212195684.25,216163270.3125,212844379.1220588
2841.617,221037383.0,218917803.6,215923872.0,215376526.8,210516343.875,209513361.1875,208212258.4,211574167.05882353,213735306.9375,217698023.625,214250504.64838237
2855.8740000000003,222638962.2,220524510.8,217439634.375,216988287.0,212051159.0625,211005358.875,209813963.6,213036461.6470588,215274929.625,219232776.9375,215800604.41220587
2856.0040000000004,224240541.4,222131218.0,218955396.75,217064532.0,213585974.25,212497356.5625,211415668.8,214498756.2352941,216814552.3125,220767530.25,217197152.6560294
2873.864,225842120.6,223737925.2,220471159.125,218580308.625,215120789.4375,213989354.25,213017374.0,215961050.82352942,218354175.0,222302283.5625,218737654.06235296
2873.941,227443699.8,225344632.4,221986921.5,220096085.25,216655604.625,215481351.9375,214619079.2,217423345.4117647,218354175.0,223837036.875,220124193.19992647
2880.4390000000003,229045279.0,226951339.6,223502683.875,221611861.875,218190419.8125,216973349.625,216220784.4,218885640.0,219860406.75,225371790.1875,221661355.5125
2891.929,230646858.2,228558046.8,225018446.25,223127638.5,219725235.0,218465347.3125,217822489.6,220334598.70588234,221366638.5,226906543.5,223197184.23683825
2894.469,232248437.4,230164754.0,226534208.625,224643415.125,221156306.6470588,219957345.0,219424194.8,221783557.4117647,222872870.25,228441296.8125,224722638.60713235
2908.77,233850016.6,231771461.2,228049971.0,226159191.75,222587378.29411766,221376511.0,221025900.0,223232516.11764705,224379102.0,229976050.125,226240809.80867648
2908.87,235451595.8,233378168.4,229565733.375,227674968.375,224018449.94117647,222795677.0,221025900.0,224681474.82352942,225885333.75,231510803.4375,227598810.4902206
3119.403,237053175.0,234984875.6,231081495.75,229190745.0,225449521.5882353,224214843.0,222428085.16666666,226130433.52941176,227391565.5,233045556.75,229097029.68843135
3119.49,237053175.0,236591582.8,232597258.125,230706521.625,226880593.2352941,225634009.0,223830270.33333334,227579392.2352941,228897797.25,234580310.0625,230435090.96664214
3134.013,238551381.52941176,238198290.0,234113020.5,232222298.25,228311664.88235295,227053175.0,225232455.5,229028350.94117647,230404029.0,236115063.375,231922972.89779416
3134.11,240049588.05882353,238198290.0,235628782.875,233738074.875,229742736.52941176,228472341.0,226634640.66666666,230477309.6470588,231910260.75,237649816.6875,233250184.10894608
3147.538,241547794.5882353,239752096.125,237144545.25,235253851.5,231173808.17647058,229891507.0,228036825.83333334,231926268.3529412,233416492.5,239184570.0,234732775.93259802
3147.72,243046001.11764705,241305902.25,238660307.625,236769628.125,232604879.82352942,231310673.0,229439011.0,233375227.05882353,234922724.25,239184795.0,236061914.925
3160.756,244544207.6470588,242859708.375,240176070.0,238285404.75,234035951.47058824,232729839.0,230841196.16666666,234824185.7647059,236428956.0,240842263.4,237556778.25740194
3160.93,246042414.17647058,244413514.5,240176070.0,239801181.375,235467023.11764705,234149005.0,232243381.33333334,236273144.47058824,237935187.75,242499731.8,238900065.35230392
3175.67,247540620.70588234,245967320.625,241797861.4,241316958.0,236898094.7647059,235568171.0,233645566.5,237722103.17647058,239441419.5,244157200.2,240405531.58720583
3175.762,249038827.2352941,247521126.75,243419652.8,241316958.0,238329166.4117647,236987337.0,235047751.66666666,239171061.88235295,240947651.25,245814668.6,241759420.15960783
3190.295,250537033.7647059,249074932.875,245041444.2,243065666.7857143,239760238.05882353,238406503.0,236449936.83333334,240620020.5882353,242453883.0,247472137.0,243288179.61058125
3190.434,252035240.29411766,250628739.0,246663235.6,244814375.57142857,241191309.70588237,239825669.0,237852122.0,242068979.29411766,242453883.0,249129605.4,244666315.88655463
3204.111,253533446.82352942,252182545.125,248285027.0,246563084.35714287,242622381.3529412,241244835.0,239254307.16666666,243517938.0,244186166.7857143,250787073.8,246217680.54109946
